Location,Household Type,TimeFrame,DataFormat,Data,Fips
Zip Code 11206,Families without Children,2017,Dollars,39570.04571,11206
Zip Code 11206,Families,2019,Dollars,38430,11206
Zip Code 11206,All Households,2017,Dollars,35587.07202,11206
Zip Code 11206,Families,2018,Dollars,35584.23878,11206
Zip Code 11206,All Households,2018,Dollars,37063.56409,11206
Zip Code 11207,All Households,2017,Dollars,37346.50554,11207
Zip Code 11207,Families with Children,2017,Dollars,37940.97922,11207
Zip Code 11207,All Households,2018,Dollars,37917.76501,11207
Zip Code 11207,All Households,2019,Dollars,39382,11207
Zip Code 11207,Families with Children,2018,Dollars,40239.07382,11207
Zip Code 11207,Families with Children,2019,Dollars,41909,11207
Zip Code 11207,Families,2018,Dollars,47884.12115,11207
Zip Code 11207,Families,2017,Dollars,48132.55263,11207
Zip Code 11207,Families,2019,Dollars,51643,11207
Zip Code 11207,Families without Children,2018,Dollars,55261.40346,11207
Zip Code 11207,Families without Children,2019,Dollars,60492,11207
Zip Code 11207,Families without Children,2017,Dollars,56675.24377,11207
Zip Code 11208,Families without Children,2017,Dollars,57078.86011,11208
Zip Code 11208,Families without Children,2018,Dollars,58696.53326,11208
Zip Code 11208,Families without Children,2019,Dollars,58472,11208
Zip Code 11208,Families,2019,Dollars,50726,11208
Zip Code 11208,Families,2017,Dollars,48204.51524,11208
Zip Code 11208,Families,2018,Dollars,49365.48269,11208
Zip Code 11208,All Households,2019,Dollars,42403,11208
Zip Code 11208,Families with Children,2019,Dollars,42306,11208
Zip Code 11208,All Households,2017,Dollars,41287.76177,11208
Zip Code 11208,All Households,2018,Dollars,41470.99648,11208
Zip Code 11208,Families with Children,2017,Dollars,40138.44598,11208
Zip Code 11208,Families with Children,2018,Dollars,41099.38345,11208
Zip Code 11209,All Households,2018,Dollars,73624.17793,11209
Zip Code 11209,All Households,2017,Dollars,72565.42105,11209
Zip Code 11209,All Households,2019,Dollars,77917,11209
Zip Code 11209,Families with Children,2019,Dollars,105378,11209
Zip Code 11209,Families,2018,Dollars,99108.68713,11209
Zip Code 11209,Families without Children,2019,Dollars,99627,11209
Zip Code 11209,Families,2019,Dollars,101737,11209
Zip Code 11209,Families with Children,2018,Dollars,106092.9759,11209
Zip Code 11209,Families without Children,2018,Dollars,95618.57896,11209
Zip Code 11209,Families with Children,2017,Dollars,97996.3795,11209
Zip Code 11209,Families,2017,Dollars,94032.17867,11209
Zip Code 11209,Families without Children,2017,Dollars,92288.3892,11209
Zip Code 11210,Families with Children,2019,Dollars,77935,11210
Zip Code 11210,Families without Children,2017,Dollars,78629.05263,11210
Zip Code 11210,Families without Children,2018,Dollars,79326.6563,11210
Zip Code 11210,Families,2019,Dollars,80453,11210
Zip Code 11210,Families without Children,2019,Dollars,80736,11210
Zip Code 11210,Families with Children,2018,Dollars,73422.59059,11210
Zip Code 11210,Families with Children,2017,Dollars,71212.73269,11210
Zip Code 11210,Families,2017,Dollars,76530.66482,11210
Zip Code 11210,Families,2018,Dollars,76512.57842,11210
Zip Code 11210,All Households,2019,Dollars,69385,11210
Zip Code 11210,All Households,2018,Dollars,67093.96971,11210
Zip Code 11210,All Households,2017,Dollars,64872.72299,11210
Zip Code 11211,Families,2019,Dollars,63639,11211
Zip Code 11211,Families,2018,Dollars,61131.87128,11211
Zip Code 11211,Families,2017,Dollars,57837.07479,11211
Zip Code 11211,Families with Children,2018,Dollars,48415.57869,11211
Zip Code 11211,Families with Children,2017,Dollars,47636.11496,11211
Zip Code 11211,Families with Children,2019,Dollars,51088,11211
Zip Code 11211,Families without Children,2017,Dollars,70297.03463,11211
Zip Code 11211,All Households,2017,Dollars,68951.64681,11211
Zip Code 11211,Families without Children,2018,Dollars,73867.50811,11211
Zip Code 11211,All Households,2018,Dollars,72515.44754,11211
Zip Code 11211,Families without Children,2019,Dollars,80625,11211
Zip Code 11211,All Households,2019,Dollars,81228,11211
Zip Code 11212,Families without Children,2018,Dollars,48795.33667,11212
Zip Code 11212,Families without Children,2019,Dollars,48587,11212
Zip Code 11212,Families without Children,2017,Dollars,46329.31579,11212
Zip Code 11212,Families,2018,Dollars,40916.12223,11212
Zip Code 11212,Families,2019,Dollars,41115,11212
Zip Code 11212,Families,2017,Dollars,37798.09695,11212
Zip Code 11212,Families with Children,2019,Dollars,31196,11212
Zip Code 11212,Families with Children,2018,Dollars,31052.596,11212
Zip Code 11212,Families with Children,2017,Dollars,30475.64127,11212
Zip Code 11212,All Households,2017,Dollars,26779.47507,11212
Zip Code 11212,All Households,2018,Dollars,26714.39562,11212
Zip Code 11212,All Households,2019,Dollars,26521,11212
Zip Code 11213,All Households,2017,Dollars,42347.38504,11213
Zip Code 11213,Families with Children,2018,Dollars,42085.9397,11213
Zip Code 11213,All Households,2018,Dollars,42465.69767,11213
Zip Code 11213,Families with Children,2017,Dollars,42418.30471,11213
Zip Code 11213,All Households,2019,Dollars,44831,11213
Zip Code 11213,Families with Children,2019,Dollars,45618,11213
Zip Code 11213,Families,2018,Dollars,47907.53786,11213
Zip Code 11213,Families,2017,Dollars,48982.54571,11213
Zip Code 11213,Families,2019,Dollars,51262,11213
Zip Code 11213,Families without Children,2018,Dollars,55751.11817,11213
Zip Code 11213,Families without Children,2017,Dollars,56978.73823,11213
Zip Code 11213,Families without Children,2019,Dollars,61229,11213
Zip Code 11214,Families,2018,Dollars,62918.6682,11214
Zip Code 11214,Families,2017,Dollars,63398.01108,11214
Zip Code 11214,Families,2019,Dollars,64478,11214
Zip Code 11214,All Households,2019,Dollars,56911,11214
Zip Code 11214,Families with Children,2017,Dollars,58716.27008,11214
Zip Code 11214,Families with Children,2018,Dollars,59603.67631,11214
Zip Code 11214,Families with Children,2019,Dollars,59230,11214
Zip Code 11214,All Households,2017,Dollars,55433.10665,11214
Zip Code 11214,All Households,2018,Dollars,55020.10952,11214
Zip Code 11214,Families without Children,2017,Dollars,68711.77147,11214
Zip Code 11214,Families without Children,2018,Dollars,68305.53002,11214
Zip Code 11214,Families without Children,2019,Dollars,70241,11214
Zip Code 11215,All Households,2017,Dollars,121911.9515,11215
Zip Code 11215,Families without Children,2017,Dollars,128827.662,11215
Zip Code 11215,Families without Children,2018,Dollars,130941.1614,11215
Zip Code 11215,All Households,2019,Dollars,132091,11215
Zip Code 11215,All Households,2018,Dollars,125822.0646,11215
Zip Code 11215,Families,2019,Dollars,170511,11215
Zip Code 11215,Families,2018,Dollars,159394.5024,11215
Zip Code 11215,Families,2017,Dollars,158308.3421,11215
Zip Code 11215,Families with Children,2017,Dollars,185900.2645,11215
Zip Code 11215,Families with Children,2018,Dollars,184109.3145,11215
Zip Code 11215,Families without Children,2019,Dollars,149919,11215
Zip Code 11215,Families with Children,2019,Dollars,198075,11215
Zip Code 11216,Families,2018,Dollars,70520.95457,11216
Zip Code 11216,Families with Children,2018,Dollars,69123.07869,11216
Zip Code 11216,Families without Children,2017,Dollars,69198.82271,11216
Zip Code 11216,All Households,2019,Dollars,67795,11216
Zip Code 11216,Families without Children,2018,Dollars,71800.72877,11216
Zip Code 11216,Families without Children,2019,Dollars,76490,11216
Zip Code 11216,Families,2019,Dollars,79242,11216
Zip Code 11216,Families with Children,2019,Dollars,90183,11216
Zip Code 11216,Families with Children,2017,Dollars,59332.64543,11216
Zip Code 11216,All Households,2017,Dollars,58430.50554,11216
Zip Code 11216,Families,2017,Dollars,65590.26316,11216
Zip Code 11216,All Households,2018,Dollars,62228.38426,11216
Zip Code 11217,Families with Children,2018,Dollars,148342.8326,11217
Zip Code 11217,Families,2019,Dollars,145365,11217
Zip Code 11217,Families with Children,2017,Dollars,147666.2202,11217
Zip Code 11217,Families with Children,2019,Dollars,174612,11217
Zip Code 11217,Families,2017,Dollars,125882.41,11217
Zip Code 11217,Families without Children,2019,Dollars,122331,11217
Zip Code 11217,Families,2018,Dollars,130203.026,11217
Zip Code 11217,All Households,2019,Dollars,119375,11217
Zip Code 11217,Families without Children,2018,Dollars,116421.782,11217
Zip Code 11217,Families without Children,2017,Dollars,108585.3116,11217
Zip Code 11217,All Households,2018,Dollars,109307.1741,11217
Zip Code 11217,All Households,2017,Dollars,103339.3421,11217
Zip Code 11218,Families without Children,2019,Dollars,83956,11218
Zip Code 11218,Families without Children,2018,Dollars,79564.89589,11218
Zip Code 11218,Families without Children,2017,Dollars,76861.27562,11218
Zip Code 11218,Families,2019,Dollars,80422,11218
Zip Code 11218,Families with Children,2019,Dollars,76073,11218
Zip Code 11218,Families,2018,Dollars,75879.30909,11218
Zip Code 11218,All Households,2019,Dollars,73470,11218
Zip Code 11218,Families with Children,2018,Dollars,72643.73039,11218
Zip Code 11218,Families with Children,2017,Dollars,67078.53324,11218
Zip Code 11218,All Households,2017,Dollars,66906.44875,11218
Zip Code 11218,Families,2017,Dollars,70784.08587,11218
Zip Code 11218,All Households,2018,Dollars,70672.65414,11218
Zip Code 11219,Families without Children,2018,Dollars,50789.82964,11219
Zip Code 11219,Families without Children,2019,Dollars,52323,11219
Zip Code 11219,Families without Children,2017,Dollars,47547.46537,11219
Zip Code 11219,Families,2019,Dollars,41839,11219
Zip Code 11219,Families,2018,Dollars,41085.1298,11219
Zip Code 11219,All Households,2019,Dollars,40683,11219
Zip Code 11219,Families,2017,Dollars,40111.32964,11219
Zip Code 11219,All Households,2018,Dollars,40006.94294,11219
Zip Code 11219,Families with Children,2019,Dollars,37642,11219
Zip Code 11219,All Households,2017,Dollars,39282.19529,11219
Zip Code 11219,Families with Children,2018,Dollars,36825.3245,11219
Zip Code 11219,Families with Children,2017,Dollars,35508.8518,11219
Zip Code 11220,Families with Children,2018,Dollars,36899.64711,11220
Zip Code 11220,Families with Children,2019,Dollars,39276,11220
Zip Code 11220,Families,2017,Dollars,41863.4626,11220
Zip Code 11220,Families with Children,2017,Dollars,34157.20637,11220
Zip Code 11220,All Households,2018,Dollars,47931.97269,11220
Zip Code 11220,All Households,2019,Dollars,50191,11220
Zip Code 11220,All Households,2017,Dollars,44386.32548,11220
Zip Code 11220,Families,2018,Dollars,45205.45295,11220
Zip Code 11220,Families,2019,Dollars,47150,11220
Zip Code 11220,Families without Children,2017,Dollars,52658.89612,11220
Zip Code 11220,Families without Children,2018,Dollars,54623.04354,11220
Zip Code 11220,Families without Children,2019,Dollars,55656,11220
Zip Code 11221,Families,2017,Dollars,52619.26454,11221
Zip Code 11221,All Households,2018,Dollars,51061.66712,11221
Zip Code 11221,Families with Children,2018,Dollars,51595.1609,11221
Zip Code 11221,Families with Children,2017,Dollars,45130.98199,11221
Zip Code 11221,All Households,2017,Dollars,49195.30471,11221
Zip Code 11221,Families,2019,Dollars,61331,11221
Zip Code 11221,Families without Children,2019,Dollars,63711,11221
Zip Code 11221,Families with Children,2019,Dollars,57606,11221
Zip Code 11221,All Households,2019,Dollars,56900,11221
Zip Code 11221,Families,2018,Dollars,55880.41915,11221
Zip Code 11221,Families without Children,2017,Dollars,56574.07895,11221
Zip Code 11221,Families without Children,2018,Dollars,59489.64711,11221
Zip Code 11222,All Households,2017,Dollars,81648.35319,11222
Zip Code 11222,Families,2017,Dollars,89785.34211,11222
Zip Code 11222,Families without Children,2018,Dollars,89683.96971,11222
Zip Code 11222,All Households,2018,Dollars,86653.03272,11222
Zip Code 11222,Families without Children,2017,Dollars,87142.54155,11222
Zip Code 11222,Families with Children,2018,Dollars,102236.3453,11222
Zip Code 11222,Families,2019,Dollars,105557,11222
Zip Code 11222,Families,2018,Dollars,94768.45051,11222
Zip Code 11222,All Households,2019,Dollars,93488,11222
Zip Code 11222,Families with Children,2017,Dollars,97775.27701,11222
Zip Code 11222,Families without Children,2019,Dollars,95679,11222
Zip Code 11222,Families with Children,2019,Dollars,125326,11222
Zip Code 11223,Families without Children,2019,Dollars,70825,11223
Zip Code 11223,Families without Children,2018,Dollars,67281.30341,11223
Zip Code 11223,Families,2017,Dollars,58970.74654,11223
Zip Code 11223,Families with Children,2019,Dollars,56319,11223
Zip Code 11223,Families without Children,2017,Dollars,64776.77285,11223
Zip Code 11223,Families,2019,Dollars,65254,11223
Zip Code 11223,Families,2018,Dollars,61657.22012,11223
Zip Code 11223,All Households,2017,Dollars,48298.3795,11223
Zip Code 11223,All Households,2018,Dollars,51015.85181,11223
Zip Code 11223,Families with Children,2018,Dollars,51187.91374,11223
Zip Code 11223,Families with Children,2017,Dollars,52415.89197,11223
Zip Code 11223,All Households,2019,Dollars,54023,11223
Zip Code 11224,Families,2018,Dollars,44202.60681,11224
Zip Code 11224,Families,2019,Dollars,43584,11224
Zip Code 11224,Families without Children,2017,Dollars,47115.68975,11224
Zip Code 11224,Families without Children,2018,Dollars,46946.43456,11224
Zip Code 11224,Families,2017,Dollars,45171.65651,11224
Zip Code 11224,Families without Children,2019,Dollars,45255,11224
Zip Code 11224,All Households,2018,Dollars,33731.2642,11224
Zip Code 11224,All Households,2017,Dollars,32988.07479,11224
Zip Code 11224,All Households,2019,Dollars,32549,11224
Zip Code 11224,Families with Children,2019,Dollars,40706,11224
Zip Code 11224,Families with Children,2017,Dollars,40657.82825,11224
Zip Code 11224,Families with Children,2018,Dollars,40947.68388,11224
Zip Code 11225,Families with Children,2017,Dollars,47153.23546,11225
Zip Code 11225,Families with Children,2018,Dollars,48582.55003,11225
Zip Code 11225,Families with Children,2019,Dollars,49952,11225
Zip Code 11225,All Households,2017,Dollars,54155.5097,11225
Zip Code 11225,Families,2017,Dollars,61487.3518,11225
Zip Code 11225,Families,2018,Dollars,63530.55706,11225
Zip Code 11225,All Households,2018,Dollars,56874.10222,11225
Zip Code 11225,All Households,2019,Dollars,59820,11225
Zip Code 11225,Families without Children,2017,Dollars,66622.77008,11225
Zip Code 11225,Families,2019,Dollars,65968,11225
Zip Code 11225,Families without Children,2018,Dollars,71832.29043,11225
Zip Code 11225,Families without Children,2019,Dollars,75721,11225
Zip Code 11226,Families without Children,2019,Dollars,69486,11226
Zip Code 11226,Families,2018,Dollars,59444.84992,11226
Zip Code 11226,Families,2017,Dollars,56643.95568,11226
Zip Code 11226,Families with Children,2019,Dollars,56446,11226
Zip Code 11226,All Households,2019,Dollars,58257,11226
Zip Code 11226,Families without Children,2018,Dollars,65603.44511,11226
Zip Code 11226,Families,2019,Dollars,65178,11226
Zip Code 11226,Families without Children,2017,Dollars,64080.09141,11226
Zip Code 11226,All Households,2018,Dollars,52995.07301,11226
Zip Code 11226,Families with Children,2018,Dollars,51854.78096,11226
Zip Code 11226,Families with Children,2017,Dollars,50153.76316,11226
Zip Code 11226,All Households,2017,Dollars,50577.19529,11226
Zip Code 11228,All Households,2018,Dollars,69141.40481,11228
Zip Code 11228,All Households,2017,Dollars,66431.91274,11228
Zip Code 11228,Families with Children,2017,Dollars,75147.7313,11228
Zip Code 11228,All Households,2019,Dollars,72902,11228
Zip Code 11228,Families,2019,Dollars,84054,11228
Zip Code 11228,Families without Children,2019,Dollars,85298,11228
Zip Code 11228,Families without Children,2018,Dollars,85559.57409,11228
Zip Code 11228,Families,2018,Dollars,81807.80963,11228
Zip Code 11228,Families with Children,2019,Dollars,83297,11228
Zip Code 11228,Families without Children,2017,Dollars,82524.41967,11228
Zip Code 11228,Families with Children,2018,Dollars,79090.45295,11228
Zip Code 11228,Families,2017,Dollars,78994.08033,11228
Zip Code 11229,Families without Children,2017,Dollars,78663.46953,11229
Zip Code 11229,Families without Children,2018,Dollars,79432.54056,11229
Zip Code 11229,Families with Children,2019,Dollars,77106,11229
Zip Code 11229,Families,2018,Dollars,77320.96403,11229
Zip Code 11229,Families,2019,Dollars,81481,11229
Zip Code 11229,Families without Children,2019,Dollars,83701,11229
Zip Code 11229,Families with Children,2018,Dollars,72862.62574,11229
Zip Code 11229,Families with Children,2017,Dollars,70910.28116,11229
Zip Code 11229,Families,2017,Dollars,75457.48338,11229
Zip Code 11229,All Households,2019,Dollars,64631,11229
Zip Code 11229,All Households,2017,Dollars,61832.56371,11229
Zip Code 11229,All Households,2018,Dollars,61975.89102,11229
Zip Code 11230,Families with Children,2019,Dollars,61640,11230
Zip Code 11230,Families without Children,2017,Dollars,63532.54986,11230
Zip Code 11230,Families,2018,Dollars,63579.42672,11230
Zip Code 11230,Families with Children,2017,Dollars,58504.55402,11230
Zip Code 11230,Families with Children,2018,Dollars,58977.5338,11230
Zip Code 11230,Families,2017,Dollars,60874.10526,11230
Zip Code 11230,All Households,2018,Dollars,50438.57896,11230
Zip Code 11230,All Households,2017,Dollars,47988.62742,11230
Zip Code 11230,All Households,2019,Dollars,53070,11230
Zip Code 11230,Families without Children,2019,Dollars,72023,11230
Zip Code 11230,Families,2019,Dollars,66240,11230
Zip Code 11230,Families without Children,2018,Dollars,69451.93077,11230
Zip Code 11231,Families without Children,2018,Dollars,126592.7799,11231
Zip Code 11231,Families,2017,Dollars,130513.0471,11231
Zip Code 11231,Families without Children,2019,Dollars,114776,11231
Zip Code 11231,Families with Children,2018,Dollars,157999.6809,11231
Zip Code 11231,Families with Children,2017,Dollars,153833.1025,11231
Zip Code 11231,Families with Children,2019,Dollars,157463,11231
Zip Code 11231,Families,2018,Dollars,142390.9154,11231
Zip Code 11231,Families,2019,Dollars,141500,11231
Zip Code 11231,All Households,2017,Dollars,97592.76316,11231
Zip Code 11231,All Households,2018,Dollars,102028.6493,11231
Zip Code 11231,All Households,2019,Dollars,99643,11231
Zip Code 11231,Families without Children,2017,Dollars,109842.0499,11231
Zip Code 11232,Families without Children,2019,Dollars,73433,11232
Zip Code 11232,Families,2018,Dollars,53719.97296,11232
Zip Code 11232,Families,2017,Dollars,52440.92244,11232
Zip Code 11232,Families with Children,2017,Dollars,47682.00416,11232
Zip Code 11232,Families with Children,2019,Dollars,46942,11232
Zip Code 11232,Families with Children,2018,Dollars,46659.32531,11232
Zip Code 11232,All Households,2019,Dollars,61200,11232
Zip Code 11232,Families,2019,Dollars,58913,11232
Zip Code 11232,Families without Children,2018,Dollars,58439.96755,11232
Zip Code 11232,All Households,2018,Dollars,57687.57842,11232
Zip Code 11232,Families without Children,2017,Dollars,56258.06925,11232
Zip Code 11232,All Households,2017,Dollars,56222.60942,11232
Zip Code 11233,Families without Children,2018,Dollars,58886.92131,11233
Zip Code 11233,Families without Children,2019,Dollars,62063,11233
Zip Code 11233,Families,2018,Dollars,46871.09383,11233
Zip Code 11233,All Households,2019,Dollars,44905,11233
Zip Code 11233,Families,2017,Dollars,43111.85734,11233
Zip Code 11233,Families,2019,Dollars,48545,11233
Zip Code 11233,Families without Children,2017,Dollars,55630.22161,11233
Zip Code 11233,All Households,2018,Dollars,41181.851,11233
Zip Code 11233,Families with Children,2019,Dollars,39279,11233
Zip Code 11233,All Households,2017,Dollars,37555.0928,11233
Zip Code 11233,Families with Children,2018,Dollars,36872.15792,11233
Zip Code 11233,Families with Children,2017,Dollars,34115.48892,11233
Zip Code 11234,All Households,2019,Dollars,85807,11234
Zip Code 11234,All Households,2017,Dollars,82903.00554,11234
Zip Code 11234,All Households,2018,Dollars,82873.77907,11234
Zip Code 11234,Families with Children,2019,Dollars,98967,11234
Zip Code 11234,Families,2019,Dollars,95976,11234
Zip Code 11234,Families with Children,2017,Dollars,93945.61496,11234
Zip Code 11234,Families,2017,Dollars,92903.72161,11234
Zip Code 11234,Families without Children,2019,Dollars,94328,11234
Zip Code 11234,Families with Children,2018,Dollars,94460.97891,11234
Zip Code 11234,Families,2018,Dollars,92510.26501,11234
Zip Code 11234,Families without Children,2017,Dollars,91896.24515,11234
Zip Code 11234,Families without Children,2018,Dollars,91066.57382,11234
Zip Code 11235,Families without Children,2019,Dollars,72566,11235
Zip Code 11235,Families,2019,Dollars,71542,11235
Zip Code 11235,Families with Children,2018,Dollars,71681.60898,11235
Zip Code 11235,Families,2018,Dollars,69686.09789,11235
Zip Code 11235,Families with Children,2019,Dollars,70663,11235
Zip Code 11235,Families without Children,2018,Dollars,68958.14359,11235
Zip Code 11235,Families with Children,2017,Dollars,68228.89197,11235
Zip Code 11235,Families,2017,Dollars,67883.68006,11235
Zip Code 11235,Families without Children,2017,Dollars,67686.5651,11235
Zip Code 11235,All Households,2019,Dollars,54646,11235
Zip Code 11235,All Households,2018,Dollars,53489.87831,11235
Zip Code 11235,All Households,2017,Dollars,51784.91551,11235
Zip Code 11236,Families with Children,2017,Dollars,66306.76039,11236
Zip Code 11236,All Households,2017,Dollars,66435.04155,11236
Zip Code 11236,All Households,2018,Dollars,68895.02028,11236
Zip Code 11236,All Households,2019,Dollars,70793,11236
Zip Code 11236,Families with Children,2018,Dollars,71845.52596,11236
Zip Code 11236,Families with Children,2019,Dollars,74329,11236
Zip Code 11236,Families,2019,Dollars,82853,11236
Zip Code 11236,Families,2018,Dollars,80737.76771,11236
Zip Code 11236,Families,2017,Dollars,77532.92659,11236
Zip Code 11236,Families without Children,2017,Dollars,85222.49584,11236
Zip Code 11236,Families without Children,2018,Dollars,86545.11222,11236
Zip Code 11236,Families without Children,2019,Dollars,87984,11236
Zip Code 11237,Families without Children,2018,Dollars,50715.50703,11237
Zip Code 11237,All Households,2018,Dollars,52344.49567,11237
Zip Code 11237,Families without Children,2019,Dollars,51954,11237
Zip Code 11237,All Households,2017,Dollars,53470.30055,11237
Zip Code 11237,All Households,2019,Dollars,53303,11237
Zip Code 11237,Families without Children,2017,Dollars,54124.22161,11237
Zip Code 11237,Families,2019,Dollars,43640,11237
Zip Code 11237,Families,2017,Dollars,43740.74792,11237
Zip Code 11237,Families with Children,2019,Dollars,33151,11237
Zip Code 11237,Families with Children,2018,Dollars,33123.44781,11237
Zip Code 11237,Families with Children,2017,Dollars,36685.28393,11237
Zip Code 11237,Families,2018,Dollars,41160.47052,11237
Zip Code 11238,Families without Children,2017,Dollars,88168.79086,11238
Zip Code 11238,All Households,2018,Dollars,86954.39562,11238
Zip Code 11238,All Households,2017,Dollars,82405.52493,11238
Zip Code 11238,All Households,2019,Dollars,91846,11238
Zip Code 11238,Families without Children,2018,Dollars,93864.36182,11238
Zip Code 11238,Families,2017,Dollars,98880.78947,11238
Zip Code 11238,Families,2018,Dollars,107152.8367,11238
Zip Code 11238,Families without Children,2019,Dollars,102133,11238
Zip Code 11238,Families with Children,2019,Dollars,156853,11238
Zip Code 11238,Families with Children,2017,Dollars,113512.1427,11238
Zip Code 11238,Families,2019,Dollars,118291,11238
Zip Code 11238,Families with Children,2018,Dollars,126421.7361,11238
Zip Code 11239,Families with Children,2018,Dollars,54265.68415,11239
Zip Code 11239,Families with Children,2017,Dollars,51982.03047,11239
Zip Code 11239,Families with Children,2019,Dollars,51786,11239
Zip Code 11239,Families,2018,Dollars,41663.42077,11239
Zip Code 11239,Families,2017,Dollars,37986.86842,11239
Zip Code 11239,Families,2019,Dollars,34528,11239
Zip Code 11239,Families without Children,2019,Dollars,29907,11239
Zip Code 11239,Families without Children,2017,Dollars,29622.51939,11239
Zip Code 11239,Families without Children,2018,Dollars,30870.35289,11239
Zip Code 11239,All Households,2017,Dollars,27118.42936,11239
Zip Code 11239,All Households,2018,Dollars,27595.0676,11239
Zip Code 11239,All Households,2019,Dollars,29172,11239
Zip Code 11354,All Households,2019,Dollars,40786,11354
Zip Code 11354,Families without Children,2017,Dollars,52033.13435,11354
Zip Code 11354,Families without Children,2018,Dollars,52357.73121,11354
Zip Code 11354,All Households,2018,Dollars,43270.01082,11354
Zip Code 11354,Families with Children,2017,Dollars,46781.95014,11354
Zip Code 11354,Families with Children,2018,Dollars,47124.60519,11354
Zip Code 11354,All Households,2017,Dollars,46423.18006,11354
Zip Code 11354,Families with Children,2019,Dollars,45768,11354
Zip Code 11354,Families,2019,Dollars,47405,11354
Zip Code 11354,Families,2018,Dollars,50389.7093,11354
Zip Code 11354,Families,2017,Dollars,49632.29501,11354
Zip Code 11354,Families without Children,2019,Dollars,49046,11354
Zip Code 11355,Families without Children,2019,Dollars,50417,11355
Zip Code 11355,Families without Children,2017,Dollars,46004.9626,11355
Zip Code 11355,Families,2019,Dollars,45619,11355
Zip Code 11355,Families without Children,2018,Dollars,47052.31882,11355
Zip Code 11355,Families,2017,Dollars,42924.12881,11355
Zip Code 11355,All Households,2019,Dollars,42507,11355
Zip Code 11355,Families,2018,Dollars,43532.68524,11355
Zip Code 11355,Families with Children,2019,Dollars,40483,11355
Zip Code 11355,All Households,2017,Dollars,40017.46537,11355
Zip Code 11355,Families with Children,2017,Dollars,39556.48753,11355
Zip Code 11355,Families with Children,2018,Dollars,39230.11898,11355
Zip Code 11355,All Households,2018,Dollars,39917.34857,11355
Zip Code 11356,All Households,2017,Dollars,62275.81163,11356
Zip Code 11356,All Households,2018,Dollars,61589.00622,11356
Zip Code 11356,Families with Children,2017,Dollars,61990.04709,11356
Zip Code 11356,All Households,2019,Dollars,61859,11356
Zip Code 11356,Families,2018,Dollars,65663.51406,11356
Zip Code 11356,Families with Children,2019,Dollars,65347,11356
Zip Code 11356,Families with Children,2018,Dollars,60952.68253,11356
Zip Code 11356,Families without Children,2017,Dollars,71461.99446,11356
Zip Code 11356,Families without Children,2018,Dollars,72488.97647,11356
Zip Code 11356,Families,2019,Dollars,66463,11356
Zip Code 11356,Families,2017,Dollars,66182.65097,11356
Zip Code 11356,Families without Children,2019,Dollars,68000,11356
Zip Code 11357,All Households,2018,Dollars,85472.01595,11357
Zip Code 11357,Families without Children,2018,Dollars,85385.47593,11357
Zip Code 11357,All Households,2019,Dollars,85818,11357
Zip Code 11357,Families without Children,2019,Dollars,85985,11357
Zip Code 11357,Families without Children,2017,Dollars,83822.87535,11357
Zip Code 11357,All Households,2017,Dollars,84533.11496,11357
Zip Code 11357,Families with Children,2018,Dollars,113703.4072,11357
Zip Code 11357,Families with Children,2017,Dollars,110811.9806,11357
Zip Code 11357,Families with Children,2019,Dollars,109881,11357
Zip Code 11357,Families,2019,Dollars,98213,11357
Zip Code 11357,Families,2018,Dollars,95562.58248,11357
Zip Code 11357,Families,2017,Dollars,94247.02355,11357
Zip Code 11358,Families with Children,2019,Dollars,86042,11358
Zip Code 11358,Families with Children,2018,Dollars,85085.13115,11358
Zip Code 11358,Families with Children,2017,Dollars,81218.66343,11358
Zip Code 11358,Families,2017,Dollars,80205.9723,11358
Zip Code 11358,Families without Children,2017,Dollars,80121.49446,11358
Zip Code 11358,Families,2018,Dollars,77128.53975,11358
Zip Code 11358,Families without Children,2019,Dollars,76767,11358
Zip Code 11358,Families,2019,Dollars,78357,11358
Zip Code 11358,All Households,2018,Dollars,67327.11871,11358
Zip Code 11358,All Households,2019,Dollars,68848,11358
Zip Code 11358,All Households,2017,Dollars,68762.87535,11358
Zip Code 11358,Families without Children,2018,Dollars,75306.10871,11358
Zip Code 11360,All Households,2019,Dollars,83063,11360
Zip Code 11360,All Households,2017,Dollars,88103.08587,11360
Zip Code 11360,All Households,2018,Dollars,87735.29205,11360
Zip Code 11360,Families without Children,2019,Dollars,95662,11360
Zip Code 11360,Families,2017,Dollars,108494.5762,11360
Zip Code 11360,Families,2018,Dollars,108074.2334,11360
Zip Code 11360,Families,2019,Dollars,107188,11360
Zip Code 11360,Families without Children,2018,Dollars,99147.37561,11360
Zip Code 11360,Families without Children,2017,Dollars,101930.3352,11360
Zip Code 11360,Families with Children,2019,Dollars,116944,11360
Zip Code 11360,Families with Children,2017,Dollars,115483.2922,11360
Zip Code 11360,Families with Children,2018,Dollars,127264.7377,11360
Zip Code 11361,Families without Children,2017,Dollars,101874.0166,11361
Zip Code 11361,Families without Children,2018,Dollars,99516.95241,11361
Zip Code 11361,Families without Children,2019,Dollars,100285,11361
Zip Code 11361,Families with Children,2018,Dollars,95297.87182,11361
Zip Code 11361,Families with Children,2019,Dollars,96057,11361
Zip Code 11361,Families,2017,Dollars,96865.83657,11361
Zip Code 11361,Families,2018,Dollars,97298.4735,11361
Zip Code 11361,Families,2019,Dollars,97203,11361
